max_temp_celsius,min_temp_celsius,feat_poverty_rate,feat_unemployment_rate,feat_median_hh_income,feat_total_population,overall_homeless,unsheltered_homeless,hri_value
30.2,3.2,0.122209383,0.062331384,71354.25,50970442,40033,16107,16
30.1,7.1,0.127143061,0.063729376,82736.5,51083792,15456,4053,148
23.5,-3.5,0.13487497,0.064024887,86771.0,51097595,40578,17912,12
12.7,-11.8,0.123822999,0.062661603,75925.25,51047292,13054,1749,2
35.2,12.0,0.120613729,0.061154306,68955.0,50728272,69137,26627,72
43.3,28.9,0.127143061,0.063729376,82736.5,51083792,70087,31698,321
25.1,-3.9,0.120613729,0.061154306,68955.0,50728272,154765,102050,22
19.7,-16.0,0.120613729,0.061154306,68955.0,50728272,75124,33971,47
16.9,-4.8,0.127143061,0.063729376,82736.5,51083792,40033,16107,19
10.1,-11.5,0.120455594,0.059930489,65780.75,50440323,40033,16107,26
33.0,10.1,0.143754067,0.066437857,89433.75,51296062,14027,2921,317
33.2,11.5,0.127143061,0.063729376,82736.5,51083792,68248,26140,127
15.0,-1.9,0.143754067,0.066437857,89433.75,51296062,70087,31698,204
9.6,-9.0,0.13487497,0.064024887,86771.0,51097595,41645,18141,29
27.3,8.9,0.123822999,0.062661603,75925.25,51047292,40578,17912,13
22.2,-7.2,0.123822999,0.062661603,75925.25,51047292,40033,16107,21
26.3,1.4,0.143754067,0.066437857,89433.75,51296062,13240,1956,344
18.1,-3.3,0.122209383,0.062331384,71354.25,50970442,175741,121175,76
24.9,1.0,0.143754067,0.066437857,89433.75,51296062,186675,127722,57
24.7,-0.8,0.127143061,0.063729376,82736.5,51083792,15456,4053,4
18.4,-6.1,0.120455594,0.059930489,65780.75,50440323,175741,121175,1
27.5,2.3,0.123822999,0.062661603,75925.25,51047292,175741,121175,29
11.1,-7.7,0.127143061,0.063729376,82736.5,51083792,69137,26627,20
25.4,4.1,0.120613729,0.061154306,68955.0,50728272,13054,1749,191
22.6,0.2,0.127143061,0.063729376,82736.5,51083792,211600,140401,60
19.8,-6.3,0.143754067,0.066437857,89433.75,51296062,224813,141325,8
25.1,2.9,0.13487497,0.064024887,86771.0,51097595,67013,25395,45
27.4,11.1,0.127143061,0.063729376,82736.5,51083792,69137,26627,253
19.2,-1.0,0.123822999,0.062661603,75925.25,51047292,13269,2606,16
35.7,15.4,0.122209383,0.062331384,71354.25,50970442,67013,25395,362
19.5,-9.8,0.13487497,0.064024887,86771.0,51097595,41645,18141,25
26.9,10.3,0.143754067,0.066437857,89433.75,51296062,40578,17912,220
0.5,-24.3,0.143754067,0.066437857,89433.75,51296062,13054,1749,5
34.3,9.1,0.120455594,0.059930489,65780.75,50440323,49612,15618,291
18.2,2.4,0.120455594,0.059930489,65780.75,50440323,69137,26627,111
25.4,-6.7,0.120613729,0.061154306,68955.0,50728272,72707,9836,236
11.8,-6.9,0.143754067,0.066437857,89433.75,51296062,14027,2921,5
18.1,-14.3,0.13487497,0.064024887,86771.0,51097595,13240,1956,9
26.8,3.7,0.143754067,0.066437857,89433.75,51296062,175741,121175,4
23.0,0.7,0.123822999,0.062661603,75925.25,51047292,154765,102050,27
30.8,7.1,0.13487497,0.064024887,86771.0,51097595,72707,9836,23
32.9,11.2,0.123822999,0.062661603,75925.25,51047292,41645,18141,25
18.1,-9.2,0.143754067,0.066437857,89433.75,51296062,14459,3536,11
18.4,-6.3,0.120613729,0.061154306,68955.0,50728272,41645,18141,23
20.0,-1.7,0.13487497,0.064024887,86771.0,51097595,13240,1956,238
19.0,5.6,0.120455594,0.059930489,65780.75,50440323,38691,15373,14
32.8,15.3,0.120455594,0.059930489,65780.75,50440323,11198,1737,203
16.0,-2.7,0.143754067,0.066437857,89433.75,51296062,38691,15373,91
18.6,-5.4,0.120613729,0.061154306,68955.0,50728272,44337,19689,106
28.7,4.0,0.123822999,0.062661603,75925.25,51047292,27006,8345,10
21.8,-2.6,0.143754067,0.066437857,89433.75,51296062,37503,14843,31
43.3,16.5,0.127143061,0.063729376,82736.5,51083792,68248,26140,240
20.3,-4.4,0.127143061,0.063729376,82736.5,51083792,175741,121175,6
29.7,5.1,0.143754067,0.066437857,89433.75,51296062,37503,14843,646
30.8,6.2,0.120455594,0.059930489,65780.75,50440323,41645,18141,71
22.2,4.1,0.123822999,0.062661603,75925.25,51047292,69137,26627,48
32.0,3.4,0.123822999,0.062661603,75925.25,51047292,37503,14843,158
35.9,9.7,0.127143061,0.063729376,82736.5,51083792,69137,26627,0
16.9,-3.5,0.123822999,0.062661603,75925.25,51047292,68248,26140,5
33.2,15.2,0.123822999,0.062661603,75925.25,51047292,13240,1956,127
11.0,-12.6,0.13487497,0.064024887,86771.0,51097595,37503,14843,6
26.1,-2.7,0.120455594,0.059930489,65780.75,50440323,75124,33971,9
41.4,12.7,0.120613729,0.061154306,68955.0,50728272,13054,1749,1439
17.3,0.0,0.123822999,0.062661603,75925.25,51047292,72707,9836,8
31.1,6.5,0.127143061,0.063729376,82736.5,51083792,13240,1956,273
29.9,-0.0,0.143754067,0.066437857,89433.75,51296062,68248,26140,26
34.6,13.1,0.123822999,0.062661603,75925.25,51047292,13240,1956,25
16.6,-12.0,0.127143061,0.063729376,82736.5,51083792,41645,18141,6
27.0,12.0,0.13487497,0.064024887,86771.0,51097595,75124,33971,21
36.8,9.8,0.127143061,0.063729376,82736.5,51083792,13240,1956,405
17.4,-4.5,0.120455594,0.059930489,65780.75,50440323,199746,131708,5
18.8,-4.8,0.123822999,0.062661603,75925.25,51047292,68248,26140,20
24.5,4.5,0.143754067,0.066437857,89433.75,51296062,75124,33971,30
7.8,-18.7,0.127143061,0.063729376,82736.5,51083792,11198,1737,3
25.8,5.0,0.143754067,0.066437857,89433.75,51296062,211600,140401,12
32.6,1.3,0.127143061,0.063729376,82736.5,51083792,38691,15373,124
43.0,15.8,0.143754067,0.066437857,89433.75,51296062,68248,26140,253
22.9,-4.0,0.143754067,0.066437857,89433.75,51296062,67013,25395,500
33.2,6.7,0.120455594,0.059930489,65780.75,50440323,15456,4053,26
25.1,3.8,0.13487497,0.064024887,86771.0,51097595,49612,15618,208
39.2,16.5,0.143754067,0.066437857,89433.75,51296062,41645,18141,781
0.5,-23.3,0.120455594,0.059930489,65780.75,50440323,68248,26140,3
20.5,2.3,0.122209383,0.062331384,71354.25,50970442,37503,14843,22
26.4,6.0,0.143754067,0.066437857,89433.75,51296062,13054,1749,23
40.9,13.2,0.120613729,0.061154306,68955.0,50728272,15456,4053,10
21.1,-9.8,0.127143061,0.063729376,82736.5,51083792,69137,26627,8
17.1,-9.6,0.123822999,0.062661603,75925.25,51047292,13269,2606,38
17.2,-7.0,0.122209383,0.062331384,71354.25,50970442,49612,15618,5
15.6,-2.0,0.123822999,0.062661603,75925.25,51047292,67013,25395,8
22.9,1.9,0.127143061,0.063729376,82736.5,51083792,27006,8345,5
33.7,6.7,0.120613729,0.061154306,68955.0,50728272,75124,33971,13
37.3,10.6,0.13487497,0.064024887,86771.0,51097595,70087,31698,240
23.4,2.8,0.123822999,0.062661603,75925.25,51047292,40578,17912,22
29.8,6.0,0.120613729,0.061154306,68955.0,50728272,186675,127722,202
11.5,-8.2,0.13487497,0.064024887,86771.0,51097595,11198,1737,18
28.1,5.5,0.13487497,0.064024887,86771.0,51097595,67013,25395,177
8.0,-13.8,0.127143061,0.063729376,82736.5,51083792,70087,31698,4
23.9,7.2,0.13487497,0.064024887,86771.0,51097595,49612,15618,144
31.1,6.7,0.120455594,0.059930489,65780.75,50440323,175741,121175,19
23.4,2.1,0.123822999,0.062661603,75925.25,51047292,79024,39158,14
28.1,7.5,0.13487497,0.064024887,86771.0,51097595,37503,14843,237
22.6,-8.9,0.120613729,0.061154306,68955.0,50728272,14027,2921,108
40.9,19.2,0.120613729,0.061154306,68955.0,50728272,15456,4053,0
29.6,7.1,0.122209383,0.062331384,71354.25,50970442,27006,8345,246
17.9,-7.9,0.127143061,0.063729376,82736.5,51083792,27006,8345,29
18.6,-9.1,0.127143061,0.063729376,82736.5,51083792,186675,127722,22
43.3,13.7,0.120455594,0.059930489,65780.75,50440323,11198,1737,1633
23.5,2.1,0.120613729,0.061154306,68955.0,50728272,175741,121175,64
22.8,-0.5,0.143754067,0.066437857,89433.75,51296062,40033,16107,40
14.5,-5.8,0.120613729,0.061154306,68955.0,50728272,186675,127722,27
16.4,-9.6,0.127143061,0.063729376,82736.5,51083792,224813,141325,20
27.5,7.8,0.123822999,0.062661603,75925.25,51047292,38691,15373,107
36.0,20.9,0.120613729,0.061154306,68955.0,50728272,68248,26140,1516
37.2,22.3,0.123822999,0.062661603,75925.25,51047292,72707,9836,103
27.0,0.9,0.123822999,0.062661603,75925.25,51047292,38691,15373,125
22.7,-7.9,0.13487497,0.064024887,86771.0,51097595,79024,39158,7
40.5,11.8,0.13487497,0.064024887,86771.0,51097595,15456,4053,696
24.5,3.9,0.120455594,0.059930489,65780.75,50440323,37503,14843,15
20.9,-4.1,0.123822999,0.062661603,75925.25,51047292,70087,31698,7
42.5,18.5,0.120613729,0.061154306,68955.0,50728272,13269,2606,1072
23.6,8.1,0.120455594,0.059930489,65780.75,50440323,37503,14843,18
36.6,9.9,0.127143061,0.063729376,82736.5,51083792,27006,8345,519
11.2,-9.2,0.127143061,0.063729376,82736.5,51083792,224813,141325,17
27.5,5.9,0.122209383,0.062331384,71354.25,50970442,211600,140401,17
18.2,-2.3,0.143754067,0.066437857,89433.75,51296062,211600,140401,12
15.0,-9.1,0.120613729,0.061154306,68955.0,50728272,41645,18141,7
13.1,-7.1,0.143754067,0.066437857,89433.75,51296062,13054,1749,53
28.7,5.2,0.122209383,0.062331384,71354.25,50970442,199746,131708,27
41.7,17.0,0.13487497,0.064024887,86771.0,51097595,13240,1956,236
25.5,1.5,0.143754067,0.066437857,89433.75,51296062,75124,33971,4
30.9,8.9,0.123822999,0.062661603,75925.25,51047292,11198,1737,433
31.3,5.1,0.127143061,0.063729376,82736.5,51083792,154765,102050,8
17.1,-1.8,0.143754067,0.066437857,89433.75,51296062,11198,1737,23
43.3,19.6,0.120455594,0.059930489,65780.75,50440323,38691,15373,276
24.0,4.6,0.13487497,0.064024887,86771.0,51097595,175741,121175,257
16.9,-8.4,0.143754067,0.066437857,89433.75,51296062,154765,102050,21
24.8,7.9,0.143754067,0.066437857,89433.75,51296062,154765,102050,143
28.6,5.4,0.143754067,0.066437857,89433.75,51296062,72707,9836,136
26.4,-1.8,0.123822999,0.062661603,75925.25,51047292,70087,31698,15
27.5,2.4,0.122209383,0.062331384,71354.25,50970442,72707,9836,11
31.9,3.8,0.143754067,0.066437857,89433.75,51296062,175741,121175,17
28.4,-2.9,0.122209383,0.062331384,71354.25,50970442,224813,141325,8
